repository,star_range,star,latest_push,files,total_dependencies,number_of_vulnerabilities,ghsa,cve_strings,cvss,severity,sploitus_number_of_pocs
openintegrationhub/openintegrationhub,150..240,194,2025-08-30T09:46:27Z,package.json,295,44,"GHSA-hrpp-h998-j3pp,GHSA-vxvm-qww3-2fh7,GHSA-v5vg-g7rq-363w,GHSA-hjp8-2cm3-cc45,GHSA-6xwr-q98w-rvg7,GHSA-hjrf-2m68-5959,GHSA-cfm4-qjh2-4765,GHSA-x4jg-mjrx-434g,GHSA-8hfj-j24r-96c4,GHSA-6xrf-q977-5vgc,GHSA-jg8v-48h5-wgxg,GHSA-qwph-4952-7xr6,GHSA-p8p7-x288-28g6,GHSA-qw6h-vgh9-j6wx,GHSA-8cf7-32gw-wr33,GHSA-r683-j2x4-v87g,GHSA-36fh-84j7-cv5h,GHSA-fqg8-vfv7-8fj8,GHSA-7mg4-w3w5-x5pc,GHSA-c7qv-q95q-8v27,GHSA-f5x3-32g6-xq36,GHSA-x2rg-q646-7m2v,GHSA-v88g-cgmw-v5xw,GHSA-3965-hpx2-q597,GHSA-gf8q-jrpm-jvxq,GHSA-jr5f-v2jv-69x6,GHSA-8fr3-hfg3-gpgp,GHSA-vg7j-7cwx-8wgw,GHSA-wc69-rhjr-hc9g,GHSA-44fp-w29j-9vj5,GHSA-2r2c-g63r-vccr,GHSA-rv95-896h-c2vc,GHSA-593f-38f6-jp5m,GHSA-fjxv-7rqg-78g4,GHSA-m7xq-9374-9rvx,GHSA-v923-w3x8-wh69,GHSA-4hjh-wcwx-xvwj,GHSA-5h4j-qrvg-9xhw,GHSA-qwcr-r2fm-qrc7,GHSA-wf5p-g6vw-rhxx,GHSA-9m93-w8w6-76hh,GHSA-5rrq-pxf6-6jx5,GHSA-jgmv-j7ww-jx2x,MAL-2025-21003","CVE-2022-0654,CVE-2023-3696,CVE-2024-36361,CVE-2022-24999,CVE-2022-31129,CVE-2021-23413,CVE-2025-58754,BIT-mongoose-2023-3696,CVE-2023-25653,CVE-2024-27307,CVE-2024-45590,CVE-2022-23540,CVE-2022-24773,CVE-2024-53900,CVE-2020-7709,CVE-2025-23061,CVE-2022-24771,CVE-2021-32050,CVE-2025-8129,CVE-2021-23820,CVE-2025-32379,CVE-2022-25896,CVE-2025-25200,CVE-2022-0122,CVE-2022-24785,CVE-2025-47935,CVE-2022-23541,CVE-2023-28155,CVE-2020-15366,CVE-2025-7783,CVE-2024-43796,CVE-2024-29041,CVE-2022-23539,CVE-2024-21536,CVE-2021-32036,CVE-2022-21803,CVE-2022-24772,CVE-2022-0235,CVE-2025-27152,CVE-2024-57965,CVE-2023-45857,CVE-2024-28863,CVE-2022-48285,CVE-2022-4742","7.5,7.5,7.5,6.1,7.5,5.0,10.0,8.8,5.0,7.5,4.8,7.5,3.5,5.0,7.3,5.4,6.1,7.5,8.8,0.0,7.5,7.5,7.5,5.9,5.6,5.9,5.4,7.3,3.5,8.8,5.0","HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,MODERATE,HIGH,MODERATE,LOW,MODERATE,UNKNOWN,CRITICAL,CRITICAL,HIGH,CRITICAL,MODERATE,HIGH,MODERATE,MODERATE,LOW,HIGH,MODERATE,HIGH,CRITICAL,MODERATE,LOW,HIGH,MODERATE,LOW,MODERATE,MODERATE,MODERATE,MODERATE,HIGH,HIGH,MODERATE,MODERATE,HIGH,HIGH,LOW,MODERATE,LOW,MODERATE,HIGH,HIGH,HIGH,HIGH,HIGH,MODERATE,HIGH,MODERATE,HIGH,MODERATE,MODERATE,CRITICAL,MODERATE,CRITICAL,MODERATE,HIGH,MODERATE,MODERATE,MODERATE,CRITICAL,HIGH,CRITICAL,MODERATE,LOW,HIGH,MODERATE,LOW",4
chkas/easylang,150..240,192,2025-09-22T11:16:07Z,package.json,0,0,,,,,0
3cqs-coder/SymBot,150..240,192,2025-09-06T01:39:23Z,package.json,29,0,,,,,0
liujianview/gymxmjpa,150..240,192,2025-09-11T03:41:01Z,package.json,0,0,,,,,0
jmoenig/morphic.js,150..240,191,2025-09-15T07:33:23Z,package.json,0,0,,,,,0
0ry0n/Resource_Monitor,150..240,191,2025-09-22T13:21:56Z,package.json,0,0,,,,,0
preactjs/preact-iso,150..240,192,2025-09-12T04:08:17Z,package.json,12,0,,,,,0
munrocket/ta-math,150..240,192,2025-08-27T06:29:12Z,package.json,11,1,GHSA-gcx4-mw62-g8wm,CVE-2024-47068,6.1,HIGH,0
Exafunction/windsurf-demo,150..240,191,2025-09-20T14:02:13Z,package.json,5,0,,,,,0
inertiajs/inertiajs.com,150..240,192,2025-09-16T12:25:24Z,package.json,15,15,"GHSA-g4jq-h2w9-997c,GHSA-353f-5xf4-qw67,GHSA-7fh5-64p2-3v2j,GHSA-vg6x-rcgg-rjx6,GHSA-9cwx-2883-4wfx,GHSA-x574-m823-4x7w,GHSA-jqfw-vq24-v9c3,GHSA-64vr-g452-qvp3,GHSA-8jhw-289h-jh2g,GHSA-859w-5945-r5v3,GHSA-4r4m-qw57-chr8,GHSA-356w-63v5-8wf4,GHSA-x7hr-w5r2-h6wg,GHSA-c24v-8rfc-w8vw,GHSA-xcj6-pq6g-qj4x","CVE-2023-34092,CVE-2025-46565,CVE-2025-24010,CVE-2025-31486,CVE-2023-44270,CVE-2024-45812,CVE-2024-45811,CVE-2025-58751,CVE-2025-58752,CVE-2025-30208,CVE-2024-53382,CVE-2024-23331,CVE-2024-31207,CVE-2025-31125,CVE-2025-32395",5.3,"MODERATE,HIGH,HIGH,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,LOW,LOW,MODERATE",32
Brooooooklyn/snappy,150..240,192,2025-09-18T20:34:36Z,package.json,18,0,,,,,0
pinojs/pino-elasticsearch,150..240,191,2025-09-02T08:44:42Z,package.json,12,0,,,,,0
tree-sitter/tree-sitter-php,150..240,191,2025-09-21T16:03:12Z,package.json,6,0,,,,,0
RivelleDays/SillyTavern-MoonlitEchoesTheme,150..240,191,2025-09-21T09:28:37Z,package.json,0,0,,,,,0
plainheart/bing-translate-api,150..240,191,2025-09-17T12:26:01Z,package.json,2,0,,,,,0
munrocket/gl-bench,150..240,191,2025-08-27T13:22:25Z,package.json,12,0,,,,,0
andijakl/ndef-nfc,150..240,191,2025-09-12T13:25:29Z,package.json,9,3,"GHSA-g4jq-h2w9-997c,GHSA-gcx4-mw62-g8wm,GHSA-jqfw-vq24-v9c3","CVE-2024-47068,CVE-2025-58752,CVE-2025-58751","5.3,6.1","LOW,LOW,HIGH",0
testdriverai/cli,150..240,191,2025-09-22T15:42:20Z,package.json,43,4,"GHSA-52f5-9888-hmc6,GHSA-jr5f-v2jv-69x6,GHSA-67mh-4wv8-2f99,GHSA-4hjh-wcwx-xvwj","CVE-2025-58754,CVE-2024-57965,CVE-2025-54798,CVE-2025-27152",0.0,"MODERATE,HIGH,HIGH,LOW",0
ArduPilot/UAVLogViewer,150..240,191,2025-09-17T22:42:32Z,package.json,109,13,"GHSA-4rq4-32rv-6wp6,GHSA-9jgg-88mc-972h,GHSA-4vvj-4cpr-p986,GHSA-wjc4-73q6-gv3m,GHSA-pfq8-rq6v-vf5m,GHSA-hc6q-2mpp-qw7j,GHSA-3xgq-45jj-v275,GHSA-g3ch-rx76-35fx,GHSA-5j4c-8p2g-v4jx,GHSA-c2qf-rxjj-qqgw,GHSA-64g7-mvw6-v9qj,GHSA-x3cc-x39p-42qx,GHSA-4v9v-hfq4-rm2v","CVE-2024-6783,CVE-2024-9506,CVE-2022-37620,CVE-2023-28154,CVE-2022-0144,CVE-2024-43788,CVE-2023-34104,CVE-2025-30359,CVE-2023-26920,CVE-2025-30360,CVE-2024-21538,CVE-2022-25883,CVE-2023-46308","7.5,7.1,7.5,5.3,6.4","MODERATE,HIGH,MODERATE,MODERATE,CRITICAL,HIGH,HIGH,HIGH,LOW,MODERATE,MODERATE,CRITICAL,MODERATE",3
KudoAI/bravegpt,150..240,190,2025-09-21T00:25:45Z,package.json,9,0,,,,,0
konvajs/use-image,150..240,190,2025-09-09T18:54:16Z,package.json,0,0,,,,,0
torcado194/opti,150..240,190,2025-09-10T15:22:28Z,package.json,8,17,"GHSA-mpjm-v997-c4h4,GHSA-f9mq-jph6-9mhm,GHSA-3p22-ghq8-v749,GHSA-h9jc-284h-533g,GHSA-p7v2-p9m8-qqg7,GHSA-77xc-hjv8-ww97,GHSA-7m48-wc93-9g85,GHSA-qqvq-6xgj-jw8g,GHSA-7x97-j373-85x5,GHSA-6vrv-94jv-crrg,GHSA-p2jh-44qj-pf2v,GHSA-hvf8-h2qh-37m9,GHSA-vmqv-hx8q-j7mg,GHSA-m93v-9qjc-3g79,GHSA-mq8j-3h7h-p8g7,GHSA-6r2x-8pq8-9489","CVE-2020-4076,CVE-2021-39184,CVE-2023-39956,CVE-2023-44402,CVE-2023-5217,CVE-2022-29257,CVE-2020-15096,CVE-2025-55305,CVE-2020-26272,CVE-2022-29247,CVE-2020-4077,CVE-2023-29198,CVE-2024-46993,CVE-2022-21718,CVE-2022-36313,CVE-2020-4075,CVE-2022-36077",5.5,"LOW,MODERATE,HIGH,HIGH,MODERATE,MODERATE,LOW,MODERATE,LOW,MODERATE,MODERATE,MODERATE,MODERATE,HIGH,MODERATE,MODERATE",2
hackclub/scrapbook,150..240,190,2025-09-20T19:41:11Z,package.json,63,7,"GHSA-29mw-wpgm-hmr9,GHSA-35jh-r3h4-6jhm,GHSA-4342-x723-ch2f,GHSA-g5qg-72qw-gw5v,GHSA-fjxv-7rqg-78g4,GHSA-223j-4rm8-mrmf,GHSA-xv57-4mr9-wg8v","CVE-2025-55173,CVE-2025-57822,CVE-2021-23337,CVE-2020-28500,CVE-2025-30218,CVE-2025-57752,CVE-2025-7783",7.2,"LOW,MODERATE,MODERATE,MODERATE,CRITICAL,MODERATE,HIGH",1
sniklaus/youtube-watchmarker,150..240,190,2025-09-22T17:03:45Z,package.json,5,0,,,,,0
kommitters/editorjs-undo,150..240,190,2025-09-14T22:24:48Z,package.json,14,2,"GHSA-hc6q-2mpp-qw7j,GHSA-4vvj-4cpr-p986","CVE-2024-43788,CVE-2023-28154",6.4,"CRITICAL,MODERATE",0
octokit/graphql-schema,150..240,189,2025-09-20T20:57:42Z,package.json,11,0,,,,,0
ForestAdmin/forest-express-sequelize,150..240,190,2025-09-04T14:23:51Z,package.json,44,2,GHSA-968p-4wvh-cqc8,"CVE-2025-27789,CVE-2020-26226","8.1,8.1",MODERATE,0
box/box-node-sdk,150..240,190,2025-09-17T15:34:45Z,package.json,52,4,"GHSA-qw6h-vgh9-j6wx,GHSA-qwcr-r2fm-qrc7,GHSA-rv95-896h-c2vc,GHSA-gmwp-3pwc-3j3g","CVE-2022-37614,CVE-2024-43796,CVE-2024-45590,CVE-2024-29041","7.5,5.0,9.8","HIGH,MODERATE,LOW,CRITICAL",0
sindresorhus/html-tags,150..240,189,2025-09-17T18:43:07Z,package.json,3,0,,,,,0
MettiFire/elden_mail_banner,150..240,189,2025-09-21T23:10:51Z,package.json,0,0,,,,,0
LDflex/LDflex,150..240,189,2025-09-22T09:13:00Z,package.json,19,0,,,,,0
bramstein/url-template,150..240,188,2025-08-19T10:42:01Z,package.json,0,0,,,,,0
francois-le-ko4la/lovelace-entity-progress-card,150..240,188,2025-09-15T20:34:06Z,package.json,0,0,,,,,0
guangxiangdebizi/FinanceMCP,150..240,192,2025-09-22T15:32:50Z,package.json,479,19,"GHSA-fwr7-v2mv-hh25,GHSA-29mw-wpgm-hmr9,GHSA-rrrm-qjm4-v8hf,GHSA-rv95-896h-c2vc,GHSA-jf85-cpcp-j695,GHSA-qw6h-vgh9-j6wx,GHSA-5v2h-r2cx-5xgj,GHSA-fvqr-27wr-82fm,GHSA-rc3x-jf5g-xvc5,GHSA-p6mc-m468-83gw,GHSA-67mh-4wv8-2f99,GHSA-ghr5-ch3p-vcr6,GHSA-p8p7-x288-28g6,GHSA-7x7c-qm48-pq9c,GHSA-35jh-r3h4-6jhm,GHSA-c2qf-rxjj-qqgw,GHSA-4xc9-xhrj-v574,GHSA-x5rq-j2xg-h7qm,GHSA-gcx4-mw62-g8wm","CVE-2022-0437,CVE-2019-1010266,CVE-2022-21680,CVE-2023-28155,CVE-2024-43796,CVE-2024-29041,CVE-2018-16487,CVE-2024-47068,CVE-2020-8203,CVE-2021-23337,CVE-2021-23495,CVE-2018-3721,CVE-2022-21681,CVE-2019-10744,CVE-2024-33883,CVE-2020-28500,CVE-2023-29827,CVE-2021-43138,CVE-2022-25883","5.4,5.0,6.1,5.0,5.3,6.1,7.2,7.5,9.8,7.8","MODERATE,MODERATE,MODERATE,LOW,HIGH,LOW,HIGH,MODERATE,MODERATE,HIGH,MODERATE,CRITICAL,HIGH,MODERATE,HIGH,HIGH,HIGH,MODERATE,MODERATE,MODERATE,HIGH",0
4Catalyzer/babel-plugin-dev-expression,150..240,188,2025-05-17T08:54:35Z,package.json,4,0,,,,,0
qlik-oss/picasso.js,150..240,189,2025-09-12T09:18:14Z,package.json,57,0,,,,,0
rawify/Quaternion.js,150..240,188,2025-09-17T14:56:44Z,package.json,2,0,,,,,0
jacob-lcs/react-webpack5-template,150..240,188,2025-09-16T14:21:53Z,package.json,49,2,"GHSA-9jgg-88mc-972h,GHSA-4v9v-hfq4-rm2v","CVE-2025-30359,CVE-2025-30360",,"MODERATE,MODERATE",0
PeculiarVentures/GammaCV,150..240,189,2025-09-15T18:02:02Z,package.json,58,2,"GHSA-4vvj-4cpr-p986,GHSA-gcx4-mw62-g8wm","CVE-2024-43788,CVE-2024-47068","6.1,6.4","HIGH,MODERATE",0
fastify/fastify-request-context,150..240,188,2025-09-21T08:56:17Z,package.json,10,1,GHSA-mg2h-6x62-wpwc,CVE-2025-32442,7.5,HIGH,0
appbaseio/searchbox,150..240,190,2025-08-21T06:47:31Z,package.json,229,19,"GHSA-qpjv-v59x-3qc4,GHSA-f82v-jwr5-mffw,GHSA-4342-x723-ch2f,GHSA-xv57-4mr9-wg8v,GHSA-mvjj-gqq2-p4hw,GHSA-7gfc-8cq8-jh5f,GHSA-g3ch-rx76-35fx,GHSA-rv95-896h-c2vc,GHSA-g5qg-72qw-gw5v,GHSA-c59h-r6p8-q9wc,GHSA-4v9v-hfq4-rm2v,GHSA-qw6h-vgh9-j6wx,GHSA-8mmm-9v2q-x3f9,GHSA-9jgg-88mc-972h,GHSA-g77x-44xx-532m,GHSA-5j4c-8p2g-v4jx,GHSA-37q6-576q-vgr7,GHSA-vc8w-jr9v-vj7f,GHSA-gcx4-mw62-g8wm","CVE-2025-55173,CVE-2025-29927,CVE-2024-9506,CVE-2024-6783,CVE-2025-57752,CVE-2023-46298,CVE-2024-43796,CVE-2024-29041,CVE-2018-14731,CVE-2025-30360,CVE-2018-6341,CVE-2024-6531,CVE-2024-47068,CVE-2025-32421,CVE-2025-57822,CVE-2024-47831,CVE-2024-51479,CVE-2025-30359,CVE-2022-37611","6.1,6.1,6.1,5.0,6.1","CRITICAL,LOW,HIGH,HIGH,MODERATE,MODERATE,MODERATE,MODERATE,CRITICAL,LOW,MODERATE,HIGH,LOW,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,LOW,CRITICAL,HIGH,HIGH",54
GDevelopApp/GDevelop-extensions,150..240,188,2025-09-21T02:19:53Z,package.json,15,8,"GHSA-wf5p-g6vw-rhxx,GHSA-4hjh-wcwx-xvwj,GHSA-cph5-m8f7-6c5x,GHSA-64g7-mvw6-v9qj,GHSA-c2qf-rxjj-qqgw,GHSA-4rq4-32rv-6wp6,GHSA-jr5f-v2jv-69x6,GHSA-xvch-5gv4-984h","CVE-2024-57965,CVE-2023-45857,CVE-2021-44906,CVE-2021-3749,CVE-2025-58754,CVE-2022-0144,CVE-2022-25883,CVE-2025-27152","7.1,5.3,0.0","CRITICAL,HIGH,MODERATE,HIGH,HIGH,MODERATE,HIGH,HIGH",4
emberjs/ember-test-helpers,150..240,188,2025-09-10T14:07:29Z,package.json,81,3,"GHSA-4vvj-4cpr-p986,GHSA-gcx4-mw62-g8wm,GHSA-968p-4wvh-cqc8","CVE-2024-43788,CVE-2025-27789,CVE-2024-47068","6.1,6.4","HIGH,MODERATE,MODERATE",0
Arenukvern/mcp_flutter,150..240,188,2025-09-19T13:16:11Z,package.json,0,0,,,,,0
Logan1x/Logan1x.github.io,150..240,187,2025-08-19T22:20:19Z,package.json,0,0,,,,,0
wangwangit/tts,150..240,187,2025-09-21T11:21:37Z,package.json,0,0,,,,,0
bendrucker/creditcards,150..240,187,2025-09-15T18:38:52Z,package.json,8,0,,,,,0
excid3/esbuild-rails,150..240,187,2025-09-13T00:49:02Z,package.json,1,0,,,,,0
veg/phylotree.js,150..240,187,2025-09-11T00:38:42Z,package.json,26,7,"GHSA-29mw-wpgm-hmr9,GHSA-35jh-r3h4-6jhm,GHSA-p6mc-m468-83gw,GHSA-mpwj-fcr6-x34c,GHSA-gcx4-mw62-g8wm,GHSA-jf85-cpcp-j695","CVE-2021-4435,CVE-2019-10744,CVE-2020-28500,CVE-2021-23337,CVE-2020-8203,CVE-2024-47068,CVE-2025-9308","3.3,7.2,6.1","HIGH,CRITICAL,HIGH,MODERATE,HIGH,HIGH",0
jhassan8/crunchyroll-tizen,150..240,187,2025-09-10T22:51:26Z,package.json,14,0,,,,,0
larscom/ng-chrome-extension,150..240,187,2025-09-13T06:19:10Z,package.json,23,5,"GHSA-8hc4-vh64-cxmj,GHSA-4hjh-wcwx-xvwj,GHSA-jr5f-v2jv-69x6,GHSA-gcx4-mw62-g8wm","CVE-2024-39338,CVE-2025-27152,CVE-2024-57965,CVE-2025-58754,CVE-2024-47068","6.1,0.0","HIGH,HIGH,HIGH,HIGH",0
Team-Silver-Sphere/SquadJS,150..240,187,2025-09-16T17:15:13Z,package.json,33,21,"GHSA-pmh2-wpjm-fj45,GHSA-fwr7-v2mv-hh25,GHSA-9qrh-qjmc-5w2p,GHSA-vqfx-gj96-3w95,GHSA-wc69-rhjr-hc9g,GHSA-8hfj-j24r-96c4,GHSA-cph5-m8f7-6c5x,GHSA-fpw7-j2hg-69v5,GHSA-25hc-qcg6-38wj,GHSA-jqv5-7xpx-qj74,GHSA-4hjh-wcwx-xvwj,GHSA-4rch-2fh8-94vw,GHSA-wf5p-g6vw-rhxx,GHSA-49j4-86m8-q2jw,GHSA-8c25-f3mj-v6h8,GHSA-f598-mfpv-gmfx,GHSA-wrh9-cjv3-2hpw,GHSA-mqr2-w7wj-jjgr,GHSA-jr5f-v2jv-69x6","CVE-2022-24785,CVE-2021-3749,CVE-2023-22579,CVE-2024-21511,CVE-2024-21508,CVE-2022-31129,CVE-2024-21507,CVE-2022-43441,CVE-2025-58754,CVE-2024-21509,CVE-2024-38355,CVE-2023-5157,CVE-2024-21512,CVE-2023-25813,CVE-2025-27152,CVE-2024-57965,CVE-2023-45857,CVE-2023-22578,CVE-2023-22580,CVE-2021-43138,CVE-2022-21227","7.5,0.0,8.1,7.8,10.0,7.5,6.5","MODERATE,HIGH,HIGH,HIGH,MODERATE,HIGH,HIGH,HIGH,HIGH,HIGH,CRITICAL,MODERATE,CRITICAL,CRITICAL,MODERATE,MODERATE,CRITICAL,CRITICAL,HIGH",2
ember-cli/ember-page-title,150..240,187,2025-08-22T21:46:28Z,package.json,79,3,"GHSA-gcx4-mw62-g8wm,GHSA-hc6q-2mpp-qw7j,GHSA-4vvj-4cpr-p986","CVE-2024-43788,CVE-2023-28154,CVE-2024-47068","6.4,6.1","CRITICAL,MODERATE,HIGH",0
popcodeorg/popcode,150..240,188,2025-01-14T17:33:00Z,package.json,169,6,"GHSA-7fh5-64p2-3v2j,GHSA-8r4g-cg4m-x23c,GHSA-wr3j-pwj9-hqq6,GHSA-3wf4-68gx-mph8,GHSA-8jh9-wqpf-q52c,GHSA-5g97-whc9-8g7j","CVE-2023-26111,CVE-2024-11023,CVE-2024-29180,CVE-2023-44270",5.3,"MODERATE,HIGH,MODERATE,HIGH,MODERATE,LOW",1
tagconcierge/consent-banner-js,150..240,186,2025-09-08T07:59:34Z,package.json,4,1,GHSA-67mh-4wv8-2f99,,,MODERATE,0
flatpak/flatpak-github-actions,150..240,187,2025-09-20T11:44:15Z,package.json,15,0,,,,,0
xream/scripts,150..240,186,2025-09-19T09:30:59Z,package.json,10,4,"GHSA-xwcq-pm8m-c4vf,GHSA-72xf-g2v4-qvf3,GHSA-pfrx-2q88-qq97,GHSA-p8p7-x288-28g6","CVE-2023-46233,CVE-2023-26136,CVE-2023-28155,CVE-2022-33987","6.5,9.1","MODERATE,CRITICAL,MODERATE,MODERATE",2
torikushiii/hoyolab-auto,150..240,186,2025-09-17T05:44:36Z,package.json,14,0,,,,,0
zhangchenchen/query_gpt,150..240,186,2025-09-19T05:26:32Z,package.json,71,12,"GHSA-qw6h-vgh9-j6wx,GHSA-g4jq-h2w9-997c,GHSA-vg6x-rcgg-rjx6,GHSA-9cwx-2883-4wfx,GHSA-x574-m823-4x7w,GHSA-jqfw-vq24-v9c3,GHSA-64vr-g452-qvp3,GHSA-859w-5945-r5v3,GHSA-rv95-896h-c2vc,GHSA-4r4m-qw57-chr8,GHSA-356w-63v5-8wf4,GHSA-xcj6-pq6g-qj4x","CVE-2025-46565,CVE-2025-24010,CVE-2025-31486,CVE-2024-45812,CVE-2024-45811,CVE-2025-58751,CVE-2025-58752,CVE-2025-30208,CVE-2024-43796,CVE-2024-29041,CVE-2025-31125,CVE-2025-32395","5.0,5.3","MODERATE,LOW,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,LOW,LOW",32
OpenSprinkler/OpenSprinkler-App,150..240,186,2025-09-02T19:09:15Z,package.json,31,0,,,,,0
lilishop/lilishop-ui,150..240,187,2025-09-16T15:54:53Z,package.json,86,15,"GHSA-hrpp-h998-j3pp,GHSA-7fh5-64p2-3v2j,GHSA-wf5p-g6vw-rhxx,GHSA-4vvj-4cpr-p986,GHSA-r8f7-9pfq-mjmv,GHSA-4w2v-q235-vp99,GHSA-hc6q-2mpp-qw7j,GHSA-cph5-m8f7-6c5x,GHSA-5j4c-8p2g-v4jx,GHSA-g3ch-rx76-35fx,GHSA-x7hr-w5r2-h6wg,GHSA-jr5f-v2jv-69x6,GHSA-4hjh-wcwx-xvwj,GHSA-p3hc-fv2j-rp68","CVE-2024-9506,CVE-2021-3749,CVE-2024-6783,CVE-2022-24999,CVE-2021-23370,CVE-2023-28154,CVE-2020-24025,CVE-2023-44270,CVE-2025-27152,CVE-2024-43788,CVE-2024-57965,CVE-2023-45857,CVE-2025-58754,CVE-2020-28168,CVE-2024-53382","0.0,7.5,7.5,0.0,0.0,6.4,5.3","MODERATE,HIGH,MODERATE,HIGH,HIGH,LOW,CRITICAL,LOW,HIGH,MODERATE,MODERATE,HIGH,MODERATE,HIGH,HIGH,MODERATE,HIGH,HIGH,MODERATE,CRITICAL,MODERATE,MODERATE,MODERATE",0
hexojs/hexo-renderer-marked,150..240,186,2025-09-22T07:35:22Z,package.json,10,4,"GHSA-gx9m-whjm-85jf,GHSA-x2jc-989c-47q4,GHSA-vhxf-7vqr-mrjg,GHSA-mmhx-hmjr-r674","CVE-2025-26791,CVE-2024-47875,CVE-2024-45801,CVE-2023-39584",,"HIGH,HIGH,MODERATE,HIGH",0
shikijs/textmate-grammars-themes,150..240,186,2025-09-22T11:19:51Z,package.json,59,0,,,,,0
loopbackio/loopback-connector-mongodb,150..240,186,2025-09-09T18:22:34Z,package.json,22,0,,,,,0
apify/mcp-server-rag-web-browser,150..240,185,2025-09-21T21:48:52Z,package.json,15,0,,,,,0
ERLANRAHMAT/BETABOTZ-MD2,150..240,186,2025-09-16T22:22:38Z,package.json,49,18,"GHSA-qw6h-vgh9-j6wx,GHSA-wf5p-g6vw-rhxx,GHSA-v4rh-8p82-6h5w,GHSA-vg7j-7cwx-8wgw,GHSA-9m93-w8w6-76hh,GHSA-f825-f98c-gj3g,GHSA-h8hf-x3f4-xwgp,GHSA-25hc-qcg6-38wj,GHSA-rv95-896h-c2vc,GHSA-fjxv-7rqg-78g4,GHSA-m7xq-9374-9rvx,GHSA-mhxj-85r3-2x55,GHSA-jr5f-v2jv-69x6,GHSA-4hjh-wcwx-xvwj","CVE-2022-2564,CVE-2023-3696,CVE-2022-24304,CVE-2024-53900,CVE-2020-7661,CVE-2022-21195,CVE-2025-23061,CVE-2025-7783,CVE-2025-27152,CVE-2024-57965,CVE-2023-45857,CVE-2024-29041,CVE-2024-43796,CVE-2022-36313,CVE-2025-58754,BIT-mongoose-2023-3696,CVE-2024-38355,BIT-mongoose-2022-2564","5.3,10.0,5.5,0.0,5.0","HIGH,CRITICAL,HIGH,CRITICAL,CRITICAL,HIGH,CRITICAL,HIGH,MODERATE,MODERATE,HIGH,HIGH,MODERATE,LOW",13
isboyjc/isle-editor,150..240,186,2025-09-15T08:06:03Z,package.json,99,14,"GHSA-g4jq-h2w9-997c,GHSA-vg6x-rcgg-rjx6,GHSA-x574-m823-4x7w,GHSA-hjwq-mjwj-4x6c,GHSA-8cc4-rfj6-fhg4,GHSA-jqfw-vq24-v9c3,GHSA-859w-5945-r5v3,GHSA-4r4m-qw57-chr8,GHSA-p2ph-7g93-hw3m,GHSA-356w-63v5-8wf4,GHSA-x8qp-wqqm-57ph,GHSA-vm32-9rqf-rh3r,GHSA-9r9m-ffp6-9x4v,GHSA-xcj6-pq6g-qj4x","CVE-2025-46565,CVE-2025-24010,CVE-2025-31486,CVE-2024-52810,CVE-2024-53866,CVE-2025-58751,CVE-2025-58752,CVE-2025-27597,CVE-2025-30208,CVE-2024-47829,CVE-2025-53892,CVE-2025-31125,CVE-2025-32395,CVE-2024-52809",5.3,"MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,LOW,LOW,MODERATE,MODERATE,MODERATE,MODERATE,HIGH,MODERATE",32
Azure-Samples/azure-spring-boot-samples,150..240,185,2025-09-22T16:04:25Z,package.json,0,0,,,,,0
howoii/SmartBookmark,150..240,185,2025-09-22T04:31:18Z,package.json,0,0,,,,,0
mcnaveen/Random-Words-API,150..240,185,2025-09-09T03:02:20Z,package.json,12,6,"GHSA-qw6h-vgh9-j6wx,GHSA-wf5p-g6vw-rhxx,GHSA-rv95-896h-c2vc,GHSA-jr5f-v2jv-69x6,GHSA-4hjh-wcwx-xvwj","CVE-2024-57965,CVE-2023-45857,CVE-2024-29041,CVE-2024-43796,CVE-2025-58754,CVE-2025-27152","0.0,5.0","MODERATE,HIGH,HIGH,MODERATE,LOW",0
linkease/openwrt-app-actions,150..240,185,2025-09-22T08:10:01Z,package.json,0,0,,,,,0
open-rpc/spec,150..240,185,2025-08-26T07:33:47Z,package.json,6,0,,,,,0
openstreetmap/id-tagging-schema,150..240,185,2025-09-16T10:35:00Z,package.json,4,0,,,,,0
SAP/odata-vocabularies,150..240,184,2025-09-19T07:30:02Z,package.json,6,0,,,,,0
miroslavpejic85/mirotalkbro,150..240,184,2025-09-17T19:38:04Z,package.json,16,0,,,,,0
validator/grunt-html,150..240,184,2025-09-14T06:06:19Z,package.json,10,0,,,,,0
feathersjs-ecosystem/feathers-permissions,150..240,184,2024-01-21T22:09:45Z,package.json,15,1,,CVE-2020-26226,"8.1,8.1",,0
AnthorNet/SC-InteractiveMap,150..240,184,2025-09-18T08:51:23Z,package.json,6,2,"GHSA-hc6q-2mpp-qw7j,GHSA-4vvj-4cpr-p986","CVE-2024-43788,CVE-2023-28154",6.4,"CRITICAL,MODERATE",0
