repository,star_range,star,latest_push,files,total_dependencies,number_of_vulnerabilities,ghsa,cve_strings,cvss,severity,sploitus_number_of_pocs
webpack-contrib/stylelint-webpack-plugin,240..450,424,2025-08-24T11:50:09Z,package.json,46,2,"GHSA-4vvj-4cpr-p986,GHSA-952p-6rrq-rcjv","CVE-2024-43788,CVE-2024-4067",6.4,"MODERATE,MODERATE",0
nrenner/brouter-web,240..450,424,2025-09-16T18:19:39Z,package.json,95,2,"GHSA-vc8w-jr9v-vj7f,GHSA-m4ch-4m5f-2gp6","CVE-2023-46998,CVE-2024-6531",6.1,"MODERATE,MODERATE",3
aminought/firefox-second-sidebar,240..450,424,2025-09-24T05:05:17Z,package.json,0,0,,,,,0
Atarity/diy-synths,240..450,424,2025-09-23T14:02:57Z,package.json,0,0,,,,,0
dualshock-tools/dualshock-tools.github.io,240..450,423,2025-09-24T12:31:30Z,package.json,26,2,GHSA-gcx4-mw62-g8wm,"CVE-2024-47068,CVE-2022-37620","6.1,7.5",HIGH,0
whawker/react-jsx-highcharts,240..450,423,2025-09-04T15:49:20Z,package.json,30,1,,CVE-2020-1481,8.8,,2
dmonad/lib0,240..450,422,2025-09-23T12:59:22Z,package.json,8,1,GHSA-gcx4-mw62-g8wm,CVE-2024-47068,6.1,HIGH,0
chalk/strip-ansi,240..450,421,2025-09-20T10:36:48Z,package.json,4,0,,,,,0
damln/localtower,240..450,421,2025-09-06T02:45:00Z,package.json,16,1,GHSA-67mh-4wv8-2f99,CVE-2025-9308,3.3,MODERATE,0
erlef/setup-beam,240..450,421,2025-09-20T07:54:03Z,package.json,15,1,,CVE-2025-9308,3.3,,0
reef-pi/reef-pi,240..450,422,2025-09-09T14:36:13Z,package.json,67,5,"GHSA-vc8w-jr9v-vj7f,GHSA-7fh5-64p2-3v2j,GHSA-4v9v-hfq4-rm2v,GHSA-fjxv-7rqg-78g4,GHSA-9jgg-88mc-972h","CVE-2025-30359,CVE-2023-44270,CVE-2024-6531,CVE-2025-30360,CVE-2025-7783",,"MODERATE,MODERATE,CRITICAL,MODERATE,MODERATE",3
lalabuy948/PhoenixAnalytics,240..450,421,2025-09-17T20:44:37Z,package.json,24,0,,,,,0
Workiva/react-dart,240..450,420,2025-08-25T19:19:15Z,package.json,9,6,"GHSA-356w-63v5-8wf4,GHSA-859w-5945-r5v3,GHSA-jqfw-vq24-v9c3,GHSA-4r4m-qw57-chr8,GHSA-g4jq-h2w9-997c,GHSA-xcj6-pq6g-qj4x","CVE-2025-31486,CVE-2025-46565,CVE-2025-31125,CVE-2025-58752,CVE-2025-32395,CVE-2025-58751",5.3,"MODERATE,MODERATE,MODERATE,MODERATE,LOW,LOW",18
semantic-release/commit-analyzer,240..450,420,2025-09-22T16:53:10Z,package.json,23,2,"GHSA-gxpj-cx7g-858c,GHSA-952p-6rrq-rcjv","CVE-2017-16137,CVE-2024-4067",,"MODERATE,LOW",0
mateodelnorte/servicebus,240..450,419,2025-01-03T21:43:24Z,package.json,13,1,GHSA-gxpj-cx7g-858c,CVE-2017-16137,,LOW,0
Pylons/deform,240..450,419,2025-09-18T19:52:53Z,package.json,0,0,,,,,0
UMAprotocol/protocol,240..450,424,2025-09-24T16:04:32Z,package.json,220,17,"GHSA-vh95-rmgr-6w4m,GHSA-rv95-896h-c2vc,GHSA-8hc4-vh64-cxmj,GHSA-wc69-rhjr-hc9g,GHSA-4hjh-wcwx-xvwj,GHSA-jr5f-v2jv-69x6,GHSA-9pv7-vfvm-6vr7,GHSA-qw6h-vgh9-j6wx,GHSA-qwcr-r2fm-qrc7,GHSA-v78c-4p63-2j6c,GHSA-29mw-wpgm-hmr9,GHSA-56x4-j7p9-fcf9,GHSA-8hfj-j24r-96c4,GHSA-xvch-5gv4-984h,GHSA-35jh-r3h4-6jhm,GHSA-w7rc-rwvf-8q5r,GHSA-r683-j2x4-v87g","CVE-2025-58754,CVE-2024-47068,CVE-2020-7598,CVE-2024-39338,CVE-2020-15168,CVE-2024-29041,CVE-2021-23337,CVE-2025-27152,CVE-2022-24785,CVE-2024-43796,CVE-2024-45590,CVE-2022-0235,CVE-2023-26144,CVE-2022-31129,CVE-2021-44906,CVE-2020-28500","7.5,7.5,7.5,8.8,7.5,5.3,5.0,8.8,6.1,9.8,7.2,7.5,7.5","HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,LOW,HIGH,HIGH,HIGH,LOW,MODERATE,MODERATE,MODERATE,LOW,LOW,HIGH,MODERATE,CRITICAL,MODERATE,HIGH,HIGH,HIGH,CRITICAL",1
Rich-Harris/estree-walker,240..450,418,2025-09-07T19:57:25Z,package.json,3,0,,,,,0
mingyaulee/Blazor.BrowserExtension,240..450,418,2025-09-11T15:59:23Z,package.json,1,0,,,,,0
ProLoser/Github-Omnibox,240..450,417,2025-08-17T19:47:02Z,package.json,0,0,,,,,0
openwhyd/openwhyd,240..450,419,2025-09-23T07:40:36Z,package.json,47,2,"GHSA-p8p7-x288-28g6,GHSA-75v8-2h7p-7m2m","CVE-2025-46653,CVE-2023-28155",,"LOW,MODERATE",0
cruzyjapan/Gemini-CLI-UI,240..450,418,2025-09-24T11:28:33Z,package.json,46,6,"GHSA-fjgf-rc76-4x9p,GHSA-rv95-896h-c2vc,GHSA-jqfw-vq24-v9c3,GHSA-qw6h-vgh9-j6wx,GHSA-g4jq-h2w9-997c,GHSA-3h5v-q93c-6h6q","CVE-2024-37890,CVE-2025-7338,CVE-2024-29041,CVE-2025-58752,CVE-2024-43796,CVE-2025-58751","5.3,5.0","LOW,LOW,HIGH,MODERATE,LOW,HIGH",0
Weilbyte/tiktok-tts,240..450,416,2025-09-16T02:11:48Z,package.json,0,0,,,,,0
runtipi/runtipi-appstore,240..450,417,2025-09-23T04:36:48Z,package.json,16,0,,,,,0
ankane/mapkick.js,240..450,416,2025-09-23T17:26:15Z,package.json,9,2,GHSA-7fh5-64p2-3v2j,"CVE-2024-47068,CVE-2023-44270",6.1,MODERATE,0
Shopify/storefront-api-learning-kit,240..450,416,2025-09-23T21:10:36Z,package.json,2,0,,,,,0
AndreMiras/gitpop2,240..450,416,2025-09-11T15:58:26Z,package.json,0,0,,,,,0
unixfox/pupflare,240..450,416,2025-09-17T23:40:43Z,package.json,6,0,,,,,0
fastladder/fastladder,240..450,416,2025-09-23T13:29:39Z,package.json,0,0,,,,,0
wplacer/wplacer,240..450,416,2025-09-24T08:08:01Z,package.json,8,0,,,,,0
microsoft/CopilotAdventures,240..450,415,2025-09-24T15:35:24Z,package.json,0,0,,,,,0
probot/smee.io,240..450,415,2025-09-24T15:12:50Z,package.json,43,2,"GHSA-4vvj-4cpr-p986,GHSA-hc6q-2mpp-qw7j","CVE-2024-43788,CVE-2023-28154",6.4,"CRITICAL,MODERATE",0
fkie-cad/friTap,240..450,414,2025-09-24T16:17:13Z,package.json,15,0,,,,,0
Izheil/Quantum-Nox-Firefox-Customizations,240..450,413,2025-09-14T12:53:23Z,package.json,0,0,,,,,0
arminbro/generate-react-cli,240..450,413,2025-09-20T16:24:01Z,package.json,23,1,,CVE-2020-26226,"8.1,8.1,8.1",,0
pysunday/rs-reverse,240..450,412,2025-09-24T00:20:15Z,package.json,11,1,GHSA-p8p7-x288-28g6,CVE-2023-28155,,MODERATE,0
BOTCAHX/RTXZY-MD,240..450,412,2025-09-24T14:49:55Z,package.json,49,17,"GHSA-rv95-896h-c2vc,GHSA-h8hf-x3f4-xwgp,GHSA-v4rh-8p82-6h5w,GHSA-fjxv-7rqg-78g4,GHSA-qw6h-vgh9-j6wx,GHSA-vg7j-7cwx-8wgw,GHSA-f825-f98c-gj3g,GHSA-4hjh-wcwx-xvwj,GHSA-jr5f-v2jv-69x6,GHSA-wf5p-g6vw-rhxx,GHSA-m7xq-9374-9rvx,GHSA-25hc-qcg6-38wj,GHSA-mhxj-85r3-2x55,GHSA-9m93-w8w6-76hh","CVE-2025-58754,BIT-mongoose-2022-2564,CVE-2024-53900,CVE-2022-2564,CVE-2024-29041,CVE-2022-24304,CVE-2024-43796,BIT-mongoose-2023-3696,CVE-2025-27152,CVE-2023-3696,CVE-2022-36313,CVE-2023-45857,CVE-2020-7661,CVE-2024-38355,CVE-2022-21195,CVE-2025-7783,CVE-2025-23061","5.5,5.0,5.3,10.0,7.5","HIGH,MODERATE,LOW,CRITICAL,HIGH,HIGH,CRITICAL,CRITICAL,HIGH,CRITICAL,MODERATE,HIGH,HIGH,MODERATE",13
ScriptedAlchemy/webpack-external-import,240..450,413,2025-09-01T01:57:48Z,package.json,101,13,"GHSA-rrrm-qjm4-v8hf,GHSA-wc69-rhjr-hc9g,GHSA-9jgg-88mc-972h,GHSA-r8f7-9pfq-mjmv,GHSA-67hx-6x53-jw92,GHSA-4v9v-hfq4-rm2v,GHSA-8hfj-j24r-96c4,GHSA-p6mc-m468-83gw,GHSA-35jh-r3h4-6jhm,GHSA-29mw-wpgm-hmr9,GHSA-5v2h-r2cx-5xgj,GHSA-r2j6-p67h-q639,GHSA-x2pg-mjhr-2m5x","CVE-2025-30359,CVE-2022-21681,CVE-2021-23337,CVE-2022-24785,CVE-2022-21680,CVE-2020-8203,CVE-2022-31051,CVE-2020-24025,CVE-2025-30360,CVE-2023-45133,CVE-2020-26226,CVE-2022-31129,CVE-2020-28500","7.5,7.5,4.4,7.2,5.3","CRITICAL,HIGH,HIGH,MODERATE,MODERATE,MODERATE,MODERATE,HIGH,HIGH,HIGH,MODERATE,HIGH,MODERATE,HIGH,MODERATE,HIGH,MODERATE,HIGH",0
Mozzo1000/booklogr,240..450,412,2025-09-23T01:38:17Z,package.json,44,3,"GHSA-4hjh-wcwx-xvwj,GHSA-g4jq-h2w9-997c,GHSA-jqfw-vq24-v9c3","CVE-2025-58752,CVE-2025-58754,CVE-2025-58751","5.3,7.5","LOW,LOW,HIGH",0
neurallayer/roboquant,240..450,411,2025-09-24T09:20:33Z,package.json,0,0,,,,,0
hjyssg/ShiguReader,240..450,413,2025-09-24T15:15:41Z,package.json,85,7,"GHSA-rv95-896h-c2vc,GHSA-9jgg-88mc-972h,GHSA-cf4h-3jhx-xvhq,GHSA-4v9v-hfq4-rm2v,GHSA-4vvj-4cpr-p986,GHSA-qw6h-vgh9-j6wx,GHSA-p8p7-x288-28g6","CVE-2025-30359,CVE-2023-28155,CVE-2024-29041,CVE-2025-30360,CVE-2024-43796,CVE-2021-23358,CVE-2024-43788","3.3,5.0,6.4","CRITICAL,MODERATE,LOW,MODERATE,MODERATE,MODERATE,MODERATE",1
node-oauth/node-oauth2-server,240..450,411,2025-09-23T01:40:04Z,package.json,8,0,,,,,0
ftde0/yt2009,240..450,411,2025-09-24T13:52:13Z,package.json,7,0,,,,,0
gnh1201/welsonjs,240..450,410,2025-09-17T23:57:30Z,package.json,11,1,GHSA-4qhx-g9wp-g9m6,,,CRITICAL,0
firstcontributions/firstcontributions.github.io,240..450,409,2025-09-24T16:35:24Z,package.json,10,2,"GHSA-cq8c-xv66-36gw,GHSA-xf8x-j4p2-f749","CVE-2025-54793,CVE-2025-55303",,"MODERATE,MODERATE",0
ssborbis/ContextSearch-web-ext,240..450,408,2025-09-21T09:10:44Z,package.json,0,0,,,,,0
loopbackio/strong-soap,240..450,409,2025-09-19T20:44:38Z,package.json,36,0,,,,,0
bluehalo/node-fhir-server-core,240..450,408,2025-09-06T12:59:03Z,package.json,49,3,"GHSA-qw6h-vgh9-j6wx,GHSA-qwcr-r2fm-qrc7","CVE-2024-43796,CVE-2015-9236,CVE-2024-45590","5.0,7.5,5.3","LOW,HIGH",0
inbasic/ignotifier,240..450,407,2025-09-11T15:50:27Z,package.json,15,0,,,,,0
octokit/request-action,240..450,407,2025-09-24T03:08:18Z,package.json,7,2,GHSA-7r3h-m5j6-3q42,"CVE-2022-35954,CVE-2020-26226",8.1,MODERATE,0
nraynaud/webgcode,240..450,407,2025-09-18T17:44:37Z,package.json,0,0,,,,,0
iMAboud/iMSteam,240..450,407,2025-09-20T18:57:40Z,package.json,0,0,,,,,0
algolia/expect-jsx,240..450,407,2025-09-20T14:21:45Z,package.json,21,3,"GHSA-6m8p-4fxj-pgc2,GHSA-3c6g-pvg8-gqw2,GHSA-qjg4-w4c6-f6c6","CVE-2020-7688,CVE-2020-7712,CVE-2020-4059","7.2,8.4","HIGH,HIGH,MODERATE",0
homebridge-plugins/homebridge-ewelink,240..450,407,2025-09-23T15:28:47Z,package.json,7,0,,,,,0
mlamberts78/weather-chart-card,240..450,406,2025-09-23T10:00:43Z,package.json,9,1,GHSA-gcx4-mw62-g8wm,CVE-2024-47068,6.1,HIGH,0
thebigredgeek/apollo-errors,240..450,405,2025-06-13T17:23:09Z,package.json,13,0,,,,,0
bluzky/nice-select2,240..450,404,2025-09-23T07:48:05Z,package.json,8,0,,,,,0
nearform/fast-jwt,240..450,405,2025-09-02T18:58:01Z,package.json,20,1,GHSA-mg2h-6x62-wpwc,CVE-2025-32442,,HIGH,0
abskmj/hukum,240..450,404,2025-09-19T10:25:18Z,package.json,14,9,"GHSA-3f95-r44v-8mrg,GHSA-9p95-fxvg-qgq2,GHSA-wc69-rhjr-hc9g,GHSA-4hjh-wcwx-xvwj,GHSA-jr5f-v2jv-69x6,GHSA-wf5p-g6vw-rhxx,GHSA-9w5j-4mwv-2wj8,GHSA-8hfj-j24r-96c4,GHSA-28xr-mwxg-3qc8","CVE-2025-58754,CVE-2022-24433,CVE-2025-27152,CVE-2022-24785,CVE-2022-25860,CVE-2022-24066,CVE-2023-45857,CVE-2022-31129,CVE-2022-25912","7.5,8.1,7.5","HIGH,HIGH,HIGH,HIGH,HIGH,CRITICAL,MODERATE,HIGH,HIGH",1
pgvector/pgvector-node,240..450,404,2025-09-20T09:11:25Z,package.json,23,5,"GHSA-vqfx-gj96-3w95,GHSA-wrh9-cjv3-2hpw,GHSA-f598-mfpv-gmfx,GHSA-ff9h-848c-4xfj,GHSA-8c25-f3mj-v6h8","CVE-2025-29744,CVE-2023-22580,CVE-2023-22579,CVE-2023-25813,CVE-2023-22578",10.0,"MODERATE,CRITICAL,MODERATE,CRITICAL,CRITICAL",3
oss-serverless/serverless,240..450,406,2025-09-24T15:58:58Z,package.json,112,5,"GHSA-4vvj-4cpr-p986,GHSA-952p-6rrq-rcjv,GHSA-22r3-9w55-cj54,GHSA-3h5v-q93c-6h6q,GHSA-hc6q-2mpp-qw7j","CVE-2024-37890,CVE-2023-28154,CVE-2024-24828,CVE-2024-43788,CVE-2024-4067","6.6,6.4","MODERATE,HIGH,CRITICAL,MODERATE,MODERATE",0
sapondanaisriwan/youtube-row-fixer,240..450,404,2025-09-23T18:09:47Z,package.json,22,21,"GHSA-64vr-g452-qvp3,GHSA-4vvj-4cpr-p986,GHSA-7gfc-8cq8-jh5f,GHSA-g77x-44xx-532m,GHSA-xcj6-pq6g-qj4x,GHSA-x574-m823-4x7w,GHSA-f82v-jwr5-mffw,GHSA-4v9v-hfq4-rm2v,GHSA-c59h-r6p8-q9wc,GHSA-jqfw-vq24-v9c3,GHSA-356w-63v5-8wf4,GHSA-g5qg-72qw-gw5v,GHSA-xv57-4mr9-wg8v,GHSA-vg6x-rcgg-rjx6,GHSA-9cwx-2883-4wfx,GHSA-9jgg-88mc-972h,GHSA-g4jq-h2w9-997c,GHSA-859w-5945-r5v3,GHSA-4342-x723-ch2f,GHSA-4r4m-qw57-chr8,GHSA-qpjv-v59x-3qc4","CVE-2024-45811,CVE-2025-30359,CVE-2025-55173,CVE-2025-24010,CVE-2024-45812,CVE-2025-32421,CVE-2025-57752,CVE-2025-58752,CVE-2024-43788,CVE-2024-51479,CVE-2025-30208,CVE-2025-31486,CVE-2025-57822,CVE-2023-46298,CVE-2025-32395,CVE-2025-58751,CVE-2024-47831,CVE-2025-29927,CVE-2025-46565,CVE-2025-31125,CVE-2025-30360","5.3,6.4","CRITICAL,LOW,MODERATE,HIGH,LOW,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,LOW,LOW,MODERATE,MODERATE,MODERATE",24
jsdom/whatwg-url,240..450,403,2025-09-18T00:50:50Z,package.json,9,0,,,,,0
fastify/light-my-request,240..450,403,2025-09-21T09:18:19Z,package.json,17,6,"GHSA-g5hg-p3ph-g8qg,GHSA-fjxv-7rqg-78g4,GHSA-c76h-2ccp-4975,GHSA-fjgf-rc76-4x9p,GHSA-cxrh-j4jr-qwg3","CVE-2025-47279,CVE-2025-7338,CVE-2022-41919,CVE-2025-22150,CVE-2025-7783,CVE-2025-48997",4.2,"CRITICAL,HIGH,HIGH,MODERATE,LOW",1
petersalomonsen/javascriptmusic,240..450,403,2025-09-07T18:38:01Z,package.json,13,1,GHSA-gcx4-mw62-g8wm,CVE-2024-47068,6.1,HIGH,0
stefangabos/Zebra_Datepicker,240..450,402,2025-09-20T09:07:05Z,package.json,15,0,,,,,0
Ashish-Bansal/audio-only-youtube,240..450,402,2025-09-24T09:02:22Z,package.json,17,1,GHSA-4hjh-wcwx-xvwj,CVE-2025-58754,7.5,HIGH,0
AHCorn/Bilibili-Auto-Quality,240..450,402,2025-09-23T14:46:51Z,package.json,0,0,,,,,0
foo123/FILTER.js,240..450,401,2025-09-14T19:59:31Z,package.json,0,0,,,,,0
jshttp/on-finished,240..450,401,2025-09-14T07:28:50Z,package.json,10,0,,,,,0
tdeekens/flopflip,240..450,404,2025-09-22T05:09:06Z,package.json,87,0,,,,,0
squirrelsquirrel78/react-scrollama,240..450,401,2025-09-05T14:42:05Z,package.json,27,1,,CVE-2020-1481,8.8,,2
mdx-js/mdx-analyzer,240..450,402,2025-09-16T06:35:23Z,package.json,43,0,,,,,0
arakoodev/EdgeChains,240..450,404,2025-09-11T20:48:35Z,package.json,195,20,"GHSA-92vj-g62v-jqhh,GHSA-9crc-q9x8-hgqq,GHSA-8hc4-vh64-cxmj,GHSA-4vvj-4cpr-p986,GHSA-67mh-4wv8-2f99,GHSA-4hjh-wcwx-xvwj,GHSA-jr5f-v2jv-69x6,GHSA-4v9v-hfq4-rm2v,GHSA-hgxw-5xg3-69jx,GHSA-2234-fmw7-43wr,GHSA-p8p7-x288-28g6,MAL-2025-22760,GHSA-rv95-896h-c2vc,GHSA-5pgg-2g8v-p4x9,GHSA-qw6h-vgh9-j6wx,GHSA-9jgg-88mc-972h,GHSA-rjq5-w47x-x359,GHSA-3mv9-4h5g-vhg3,GHSA-rpfr-3m35-5vx5,GHSA-4r6h-8v6p-xvw6","CVE-2025-30359,CVE-2023-28155,CVE-2024-29041,CVE-2024-32652,CVE-2025-27152,CVE-2025-59139,CVE-2024-43796,CVE-2025-24964,CVE-2024-23340,CVE-2024-43787,CVE-2024-53384,CVE-2024-48913,CVE-2024-43788,CVE-2024-22363,CVE-2025-58754,CVE-2024-39338,CVE-2025-30360,CVE-2023-30533","7.5,7.5,7.5,5.3,7.5,5.0,6.4,7.5,5.3,5.3,7.5,5.3","HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,LOW,MODERATE,LOW,MODERATE,MODERATE,HIGH,HIGH,HIGH,CRITICAL,MODERATE,LOW,MODERATE,MODERATE,MODERATE,HIGH,HIGH,HIGH,MODERATE,MODERATE,HIGH,HIGH,HIGH,CRITICAL,UNKNOWN,LOW,MODERATE,MODERATE,MODERATE,HIGH,HIGH,MODERATE,HIGH,CRITICAL",0
mitchmoser/sputnik,240..450,399,2025-09-20T14:36:09Z,package.json,0,0,,,,,0
javierjulio/textarea-autosize,240..450,399,2025-09-09T21:37:27Z,package.json,3,2,"GHSA-g4jq-h2w9-997c,GHSA-jqfw-vq24-v9c3","CVE-2025-58752,CVE-2025-58751",5.3,"LOW,LOW",0
Roll20/roll20-api-scripts,240..450,401,2025-09-24T17:02:05Z,package.json,16,5,"GHSA-m5pj-vjjf-4m3h,GHSA-cf4h-3jhx-xvhq,GHSA-rm36-94g8-835r,GHSA-p8p7-x288-28g6,GHSA-j383-35pm-c5h4","CVE-2020-7729,CVE-2023-28155,CVE-2022-1537,CVE-2021-23358,CVE-2022-0436","6.1,3.3,7.8","MODERATE,CRITICAL,HIGH,MODERATE,HIGH",2
Tomilucky218/Lucky-XD2,240..450,400,2025-09-24T16:37:19Z,package.json,50,7,"GHSA-m7xq-9374-9rvx,GHSA-mhxj-85r3-2x55,GHSA-4hjh-wcwx-xvwj,GHSA-jr5f-v2jv-69x6,GHSA-vg7j-7cwx-8wgw,GHSA-fjxv-7rqg-78g4,GHSA-r683-j2x4-v87g","CVE-2025-58754,CVE-2022-36313,CVE-2024-53900,CVE-2022-0235,CVE-2025-27152,CVE-2025-7783,CVE-2025-23061","5.5,7.5,8.8","HIGH,HIGH,HIGH,HIGH,CRITICAL,CRITICAL,HIGH",5
mariadb-corporation/mariadb-connector-nodejs,240..450,399,2025-09-18T19:01:36Z,package.json,21,0,,,,,0
lunu-bounir/allow-right-click,240..450,399,2025-09-18T19:36:23Z,package.json,0,0,,,,,0
andrerfneves/lightning-address,240..450,399,2025-09-17T06:12:51Z,package.json,9,10,"GHSA-fmvm-x8mv-47mj,GHSA-g5qg-72qw-gw5v,GHSA-xv57-4mr9-wg8v,GHSA-7gfc-8cq8-jh5f,GHSA-g77x-44xx-532m,GHSA-9gr3-7897-pp7m,GHSA-25mp-g6fv-mqxx,GHSA-c59h-r6p8-q9wc,GHSA-4342-x723-ch2f,GHSA-qpjv-v59x-3qc4","CVE-2021-39178,CVE-2025-55173,CVE-2025-57822,CVE-2022-23646,CVE-2023-46298,CVE-2025-32421,CVE-2024-47831,CVE-2025-57752,CVE-2021-43803,CVE-2024-51479",,"HIGH,HIGH,MODERATE,LOW,MODERATE,HIGH,LOW,MODERATE,MODERATE,MODERATE",0
cm45t3r/candlestick,240..450,398,2025-09-23T04:45:14Z,package.json,7,0,,,,,0
wingkwong/react-quiz-component,240..450,399,2025-09-21T14:11:14Z,package.json,35,9,"GHSA-4vvj-4cpr-p986,GHSA-gcx4-mw62-g8wm,GHSA-9jgg-88mc-972h,GHSA-vhxf-7vqr-mrjg,GHSA-gx9m-whjm-85jf,GHSA-4v9v-hfq4-rm2v,GHSA-mmhx-hmjr-r674,GHSA-mwcw-c2x4-8c55,GHSA-hc6q-2mpp-qw7j","CVE-2025-30359,CVE-2024-47068,CVE-2024-45801,CVE-2023-28154,CVE-2024-47875,CVE-2024-55565,CVE-2025-30360,CVE-2025-26791,CVE-2024-43788","6.4,6.1,7.3,6.1","CRITICAL,MODERATE,HIGH,HIGH,MODERATE,MODERATE,HIGH,MODERATE,MODERATE",0
KhronosGroup/GLSL,240..450,398,2025-09-20T05:14:47Z,package.json,0,0,,,,,0
shanmugharajk/react-point-of-sale,240..450,399,2025-09-24T07:28:02Z,package.json,55,20,"GHSA-hjrf-2m68-5959,GHSA-jr5f-v2jv-69x6,GHSA-4hjh-wcwx-xvwj,GHSA-qwcr-r2fm-qrc7,GHSA-wf5p-g6vw-rhxx,GHSA-qwph-4952-7xr6,GHSA-8cf7-32gw-wr33,GHSA-8hfj-j24r-96c4,GHSA-pf2j-9qmp-jqr2,GHSA-mvjj-gqq2-p4hw,GHSA-rv95-896h-c2vc,GHSA-fj58-h2fr-3pp2,GHSA-wc69-rhjr-hc9g,GHSA-qw6h-vgh9-j6wx,GHSA-44fp-w29j-9vj5,GHSA-cph5-m8f7-6c5x,GHSA-42xw-2xvc-qx8m,GHSA-fx4w-v43j-vc45,GHSA-4w2v-q235-vp99","CVE-2020-8158,CVE-2021-3749,CVE-2024-29041,CVE-2020-28168,CVE-2018-6341,CVE-2025-27152,CVE-2022-24785,CVE-2024-43796,CVE-2022-23539,CVE-2022-23541,CVE-2022-33171,CVE-2022-21227,CVE-2025-58754,CVE-2022-23540,CVE-2024-45590,CVE-2025-47935,CVE-2023-45857,CVE-2022-31129,CVE-2019-18413,CVE-2019-10742","7.5,7.5,6.1,7.5,7.5,5.9,9.8,5.0","HIGH,MODERATE,HIGH,MODERATE,HIGH,HIGH,HIGH,CRITICAL,HIGH,MODERATE,HIGH,HIGH,HIGH,MODERATE,MODERATE,CRITICAL,CRITICAL,MODERATE,LOW",8
michael/svedit,240..450,399,2025-09-23T18:28:20Z,package.json,22,3,"GHSA-g4jq-h2w9-997c,GHSA-jqfw-vq24-v9c3","CVE-2025-58752,CVE-2020-1481,CVE-2025-58751","5.3,8.8","LOW,LOW",2
conventional-changelog/releaser-tools,240..450,398,2025-08-27T12:07:35Z,package.json,27,9,"GHSA-5q88-cjfq-g2mh,GHSA-4x5v-gmq8-25ch,GHSA-mh2h-6j8q-x246,GHSA-44c6-4v22-4mhx,GHSA-c2qf-rxjj-qqgw,GHSA-h726-x36v-rx45,GHSA-2m96-9w4j-wgv7,GHSA-gxpj-cx7g-858c,GHSA-xp63-6vf5-xf3v","CVE-2020-7596,CVE-2021-43307,CVE-2021-3795,CVE-2020-15123,CVE-2017-16137,CVE-2022-25883,CVE-2020-7597","9.3,5.3,5.9","HIGH,HIGH,MODERATE,HIGH,HIGH,LOW,HIGH,HIGH,LOW",1
lowercasename/gathio,240..450,398,2025-09-15T07:14:00Z,package.json,58,10,"GHSA-g5hg-p3ph-g8qg,GHSA-qw6h-vgh9-j6wx,GHSA-vg7j-7cwx-8wgw,GHSA-vhxf-7vqr-mrjg,GHSA-44fp-w29j-9vj5,GHSA-m7xq-9374-9rvx,GHSA-4pg4-qvpc-4q3h,GHSA-fjgf-rc76-4x9p,GHSA-p8p7-x288-28g6,GHSA-mwcw-c2x4-8c55","CVE-2024-53900,CVE-2023-28155,CVE-2024-43796,CVE-2025-47944,CVE-2025-47935,CVE-2024-55565,CVE-2025-48997,CVE-2025-7338,CVE-2025-26791,CVE-2025-23061",5.0,"LOW,HIGH,CRITICAL,MODERATE,MODERATE,HIGH,HIGH,HIGH,HIGH,MODERATE",2
nextcloud/talk-desktop,240..450,397,2025-09-24T01:48:12Z,package.json,48,2,,"CVE-2017-0888,CVE-2022-39210","4.3,3.2,3.2,3.2,3.2,3.2",,0
kmeps4/PSFree,240..450,397,2025-09-15T08:20:53Z,package.json,0,0,,,,,0
sirilius/watermarkktp,240..450,397,2025-09-09T15:24:06Z,package.json,19,2,"GHSA-pfq8-rq6v-vf5m,GHSA-4wf5-vphf-c2xc","CVE-2022-37620,CVE-2022-25858","7.5,5.3","HIGH,HIGH",0
gmx-io/gmx-contracts,240..450,397,2025-09-24T11:23:41Z,package.json,25,3,"GHSA-qw6h-vgh9-j6wx,GHSA-qwcr-r2fm-qrc7,GHSA-vp56-6g26-6827","CVE-2024-43796,CVE-2024-45590,CVE-2022-2596","5.9,7.5,5.0","MODERATE,HIGH,LOW",0
DNS-OARC/PacketQ,240..450,396,2025-09-02T12:12:58Z,package.json,0,0,,,,,0
rern/rAudio,240..450,396,2025-09-15T11:05:53Z,package.json,0,0,,,,,0
DeepLifeStudio/DeepSeekAI,240..450,397,2025-09-23T09:13:29Z,package.json,29,5,"GHSA-7rqq-prvp-x9jh,GHSA-4vvj-4cpr-p986,GHSA-vm32-9rqf-rh3r,GHSA-8cc4-rfj6-fhg4,GHSA-8gwm-58g9-j8pw","CVE-2025-54880,CVE-2024-47829,CVE-2025-54881,CVE-2024-43788,CVE-2024-53866",6.4,"MODERATE,MODERATE,MODERATE,MODERATE,MODERATE",0
fmhy/FMHY-SafeGuard,240..450,396,2025-09-24T11:20:12Z,package.json,0,0,,,,,0
open-easyrtc/open-easyrtc,240..450,396,2025-09-18T14:17:23Z,package.json,33,4,"GHSA-7x7c-qm48-pq9c,GHSA-rc3x-jf5g-xvc5,GHSA-x3m3-4wpv-5vgc,MAL-2025-21003","CVE-2021-23495,CVE-2022-0437,CVE-2024-38999",5.4,"UNKNOWN,HIGH,MODERATE,MODERATE",0
